P_NAME,P_MASS,P_RADIUS,P_GRAVITY,P_DISTANCE,P_FLUX,P_TEMP_EQUIL,P_TYPE_TEMP,P_HABITABLE,P_ESI
Kepler-149 c,,1.61424,,0.281,8.5856896,436.10263,Hot,0,0.41628363
Kepler-149 d,,3.95713,,0.571,2.0792926,305.93123,Hot,0,0.51076017
Kepler-1490 b,,3.03791,,0.38620579,4.2060232,364.84872,Hot,0,0.43698917
Kepler-1491 b,,1.51335,,0.12725468,58.374554,704.20776,Hot,0,0.30161491
Kepler-1492 b,,1.49093,,0.11741595,16.608124,514.31011,Hot,0,0.35790315
Kepler-1493 b,,1.41246,,0.121458,119.42503,842.20682,Hot,0,0.29420574
Kepler-1494 b,,3.07154,,0.3907361,5.3178497,386.88236,Hot,0,0.39752672
Kepler-1495 b,,2.93702,,0.38282229,7.6442179,423.62168,Hot,0,0.35468618
Kepler-1496 b,,2.21958,,0.33308521,19.023981,532.07182,Hot,0,0.30945466
Kepler-1497 b,,1.65908,,0.081910661,125.00243,851.87236,Hot,0,0.2823855
Kepler-1498 b,,1.33399,,0.24593091,7.4174372,420.44421,Hot,0,0.45148938
Kepler-1499 b,,1.18826,,0.22894664,7.0188803,414.67883,Hot,0,0.46577873
Kepler-15 b,209.76648,10.7616,1.8112667,0.057242852,249.25494,1011.608,Hot,0,0.085422066
Kepler-150 b,,1.25552,,0.044,390.78525,1132.738,Hot,0,0.29195686
Kepler-150 c,,3.68809,,0.073,141.9704,879.41599,Hot,0,0.19346714
Kepler-150 d,,2.79129,,0.104,69.948248,736.78219,Hot,0,0.23591618
Kepler-150 e,,3.11638,,0.189,21.179705,546.54369,Hot,0,0.26104058
Kepler-150 f,,3.64325,,1.24,0.49203971,213.37569,Warm,0,0.53097482
Kepler-1500 b,,1.19947,,0.11918096,73.622908,746.27373,Hot,0,0.30886321
Kepler-1501 b,,1.55819,,0.12395775,148.35469,889.14017,Hot,0,0.28550457
Kepler-1502 b,,3.18364,,0.26573321,74.116536,747.5215,Hot,0,0.21901109
Kepler-1503 b,,2.27563,,0.37644295,2.2858246,313.2605,Hot,0,0.60962125
Kepler-1504 b,,2.1299,,0.35069523,4.0431574,361.26432,Hot,0,0.50278688
Kepler-1505 b,,0.93043,,0.18790714,19.61672,536.16876,Hot,0,0.36098038
Kepler-1506 b,,1.32278,,0.11190497,64.228141,721.23409,Hot,0,0.30756678
Kepler-1507 b,,0.84075,,0.11975697,38.664639,635.29202,Hot,0,0.32576653
Kepler-1508 b,,1.33399,,0.15412406,80.728369,763.66248,Hot,0,0.30281519
Kepler-1509 b,,1.84965,,0.16921959,34.227024,616.22199,Hot,0,0.30050977
Kepler-151 b,,3.06033,,0.116,40.766124,643.75374,Hot,0,0.23710879
Kepler-151 c,,2.08506,,0.16,21.427694,548.13656,Hot,0,0.3096
Kepler-1510 b,,3.363,,0.39990875,13.56293,488.91492,Hot,0,0.27974962
Kepler-1511 b,,1.6815,,0.16789619,71.519287,740.88483,Hot,0,0.28929808
Kepler-1512 b,,1.17705,,0.1313606,8.5158615,435.2132,Hot,0,0.43855689
Kepler-1513 b,,8.46355,,0.57685198,2.5218603,321.05184,Hot,0,0.3641088
Kepler-1514 b,,11.82655,,0.75483526,3.5735671,350.28408,Hot,0,0.28267987
Kepler-1515 b,,9.55092,,0.76475251,5.473635,389.68516,Hot,0,0.2468817
Kepler-1516 b,,1.74876,,0.074322097,225.63459,987.40729,Hot,0,0.27314733
Kepler-1517 b,,9.76391,,0.071403505,1613.5814,1614.7029,Hot,0,0.088837066
Kepler-1518 b,,3.04912,,0.067049855,1547.2348,1597.8425,Hot,0,0.20831814
Kepler-1519 b,,7.0623,,0.74185994,1.367967,275.52678,Warm,0,0.45706877
Kepler-152 b,,2.79129,,0.124,20.24411,540.40527,Hot,0,0.27757069
Kepler-152 c,,2.38773,,0.356,2.4560774,318.93738,Hot,0,0.58448728
Kepler-1520 b,,5.77315,,0.013447293,1195.1024,1497.9461,Hot,0,0.13591558
Kepler-1521 b,,2.49983,,0.23803963,5.9024003,397.102,Hot,0,0.41344282
Kepler-1522 b,,1.72634,,0.029065909,972.33027,1422.651,Hot,0,0.26963299
Kepler-1523 b,,1.58061,,0.018569505,2541.946,1808.9914,Hot,0,0.27575976
Kepler-1524 b,,3.54236,,0.35340908,16.339021,512.21397,Hot,0,0.25977177
Kepler-1525 b,,0.90801,,0.036039116,814.46815,1361.0166,Hot,0,0.29380411
Kepler-1526 b,,2.43257,,0.043715323,100.02956,805.70675,Hot,0,0.24668157
Kepler-1527 b,,4.77546,,0.61482714,6.1973894,401.97321,Hot,0,0.31123569
Kepler-1528 b,,1.4573,,0.029143172,1317.0138,1534.7671,Hot,0,0.2818078
Kepler-1529 b,,2.09627,,0.055716127,111.11831,827.16342,Hot,0,0.26175847
Kepler-153 b,,2.92581,,0.129,36.370611,625.6516,Hot,0,0.24618688
Kepler-153 c,,2.53346,,0.237,10.775398,461.58665,Hot,0,0.33761903
Kepler-1530 b,,1.63666,,0.035893975,484.59824,1195.337,Hot,0,0.2754019
Kepler-1530 c,,1.64787,,0.058013495,185.50982,940.23548,Hot,0,0.27939794
Kepler-1531 b,,1.10979,,0.022416197,4416.4119,2076.8843,Hot,0,0.29225617
Kepler-1532 b,,1.3452,,0.020127006,1635.6198,1620.1883,Hot,0,0.28612902
Kepler-1533 b,,3.46389,,0.97756956,3.6564635,352.29803,Hot,0,0.43869866
Kepler-1534 b,,1.89449,,0.060397656,159.32338,905.13798,Hot,0,0.26832153
Kepler-1535 b,,2.54467,,0.53853151,5.0024975,381.01461,Hot,0,0.43673847
Kepler-1536 b,,3.1388,,0.89111198,0.19577465,169.46656,Cold,0,0.40025806
Kepler-1537 b,,1.17705,,0.023306317,650.78217,1286.7786,Hot,0,0.29272133
Kepler-1538 b,,2.82492,,0.61855303,2.883819,331.9991,Hot,0,0.51890558
Kepler-1539 b,,2.70161,,0.48176002,1.773308,293.99568,Hot,0,0.61982202
Kepler-154 b,,2.26442,,0.198,23.955615,563.63343,Hot,0,0.29425018
Kepler-154 c,,2.94823,,0.303,10.229454,455.6255,Hot,0,0.32213517
Kepler-154 d,,3.84503,,,,,,0,
Kepler-154 e,,1.50214,,,,,,0,
Kepler-154 f,,1.50214,,,,,,0,
Kepler-1540 b,,2.48862,,0.44342019,0.9216782,249.62595,Warm,2,0.69689908
Kepler-1541 b,,1.15463,,0.076930763,77.31294,755.45388,Hot,0,0.30908558
Kepler-1542 b,,0.76228,,0.047903718,366.74911,1114.9032,Hot,0,0.29029978
Kepler-1542 c,,0.65018,,0.038908164,555.9376,1237.0904,Hot,0,0.27966325
Kepler-1542 d,,0.87438,,0.063236672,210.45997,970.36984,Hot,0,0.29797973
Kepler-1542 e,,0.76228,,0.056797776,260.88245,1023.8967,Hot,0,0.29184024
Kepler-1543 b,,2.71282,,0.079655536,712.36858,1316.1976,Hot,0,0.22307587
Kepler-1544 b,,1.78239,,0.55710713,0.90092472,248.20872,Warm,2,0.79777954
Kepler-1545 b,,2.70161,,0.55244401,1.3747999,275.8702,Warm,0,0.65632324
Kepler-1546 b,,3.12759,,0.13981416,39.630042,639.22101,Hot,0,0.23525549
Kepler-1547 b,,0.8968,,0.015912163,6724.1443,2307.0349,Hot,0,0.2920574
Kepler-1548 b,,2.64556,,0.48707693,3.7667263,354.92446,Hot,0,0.48007521
Kepler-1549 b,,2.56709,,0.67268223,1.1224823,262.23447,Warm,0,0.68668611
Kepler-155 b,,2.08506,,0.056,45.355671,661.15427,Hot,0,0.2791411
Kepler-155 c,,2.242,,0.242,2.4287171,318.04542,Hot,0,0.59975323
Kepler-1550 b,,3.01549,,0.74160875,2.5857241,323.06541,Hot,0,0.52697666
Kepler-1551 b,,2.65677,,0.17240803,63.596722,719.45493,Hot,0,0.24359149
Kepler-1552 b,,2.4662,,0.60127494,1.1041118,261.15489,Warm,2,0.69885498
Kepler-1553 b,,1.15463,,0.048574149,194.81126,951.80597,Hot,0,0.29827824
Kepler-1554 b,,2.90339,,0.62734907,1.175872,265.29858,Warm,0,0.65049234
Kepler-1555 b,,1.61424,,0.079987711,186.30396,941.24012,Hot,0,0.28098533
Kepler-1556 b,,1.96175,,0.082726878,116.86235,837.65187,Hot,0,0.26794966
Kepler-1557 b,,1.52456,,0.048815391,712.16622,1316.1041,Hot,0,0.27973175
Kepler-1558 b,,0.68381,,0.042426425,210.32517,970.21441,Hot,0,0.28711024
Kepler-1559 b,,0.71744,,0.018256941,1443.445,1570.3446,Hot,0,0.28435317
Kepler-156 b,,2.29805,,0.054,135.73971,869.60423,Hot,0,0.24971096
Kepler-156 c,,2.54467,,0.117,28.914968,590.77974,Hot,0,0.27176407
Kepler-1560 b,,0.88559,,0.041259599,626.09156,1274.3959,Hot,0,0.29384384
Kepler-1561 b,,1.08737,,0.020082039,3446.9056,1952.1009,Hot,0,0.2926839
Kepler-1562 b,,3.55357,,0.31603281,10.886614,462.77311,Hot,0,0.29067774
Kepler-1563 b,,0.75107,,0.04452518,489.26587,1198.205,Hot,0,0.28863972
Kepler-1564 b,,1.46851,,0.13143775,39.228849,637.59705,Hot,0,0.3147765
Kepler-1565 b,,1.18826,,0.02379325,502.26698,1206.0868,Hot,0,0.29308092
Kepler-1566 b,,0.7847,,0.012241079,2989.3694,1883.8217,Hot,0,0.28823601
Kepler-1567 b,,2.73524,,0.55257708,2.5953698,323.36627,Hot,0,0.54573652
Kepler-1568 b,,1.30036,,0.15290938,68.286218,732.366,Hot,0,0.3071254
Kepler-1569 b,,1.6815,,0.067975959,605.93698,1264.0137,Hot,0,0.27267203
Kepler-157 b,,1.32278,,0.028,1373.8723,1551.0704,Hot,0,0.28711734
Kepler-157 c,,2.242,,0.11,89.017844,782.55375,Hot,0,0.25742975
Kepler-157 d,,1.4573,,,,,,0,
Kepler-1570 b,,1.06495,,0.16935725,23.476481,560.79374,Hot,0,0.35029091
Kepler-1571 b,,1.52456,,0.047267703,1218.2153,1505.1366,Hot,0,0.27892597
Kepler-1572 b,,0.94164,,0.060316696,221.40514,982.74725,Hot,0,0.29892972
Kepler-1573 b,,1.19947,,0.03726903,734.00479,1326.0797,Hot,0,0.29190752
Kepler-1574 b,,1.28915,,0.072602681,238.93611,1001.6485,Hot,0,0.29312187
Kepler-1575 b,,1.31157,,0.035930843,605.81822,1263.9517,Hot,0,0.28880852
Kepler-1576 b,,1.04253,,0.072667237,227.27425,989.19627,Hot,0,0.29893384
Kepler-1577 b,,1.13221,,0.061474095,72.548362,743.53568,Hot,0,0.31072567
Kepler-1578 b,,1.04253,,0.024211001,1068.7257,1456.671,Hot,0,0.29406171
Kepler-1579 b,,0.84075,,0.015950631,761.91659,1338.5105,Hot,0,0.29209873
Kepler-158 b,,2.11869,,0.111,12.767964,481.58763,Hot,0,0.34454533
Kepler-158 c,,1.9057,,0.158,6.3016376,403.65308,Hot,0,0.4412691
Kepler-1580 b,,2.10748,,0.32813763,57.869256,702.67886,Hot,0,0.27191277
Kepler-1581 b,,0.79591,,0.069193664,372.33102,1119.1214,Hot,0,0.29210569
Kepler-1582 b,,1.49093,,0.036617054,6.369448,404.73462,Hot,0,0.4662797
Kepler-1583 b,,0.60534,,0.084933721,104.44001,814.44477,Hot,0,0.28485603
Kepler-1584 b,,1.61424,,0.1139473,119.538,842.40591,Hot,0,0.28505364
Kepler-1585 b,,1.7936,,0.044877591,346.51669,1099.1981,Hot,0,0.26882865
Kepler-1586 b,,1.52456,,0.13829504,285.83631,1047.5488,Hot,0,0.2826169
Kepler-1587 b,,1.33399,,0.089451762,206.50373,965.77706,Hot,0,0.29243614
Kepler-1588 b,,0.76228,,0.076235028,173.00003,923.96698,Hot,0,0.29454277
Kepler-1589 b,,1.08737,,0.020561128,4786.619,2119.1033,Hot,0,0.29256922
Kepler-159 b,,2.37652,,0.082,26.558024,578.35414,Hot,0,0.28364921
Kepler-159 c,,3.40784,,0.218,3.7575994,354.70926,Hot,0,0.43681152
Kepler-1590 b,,1.14342,,0.078432543,263.08417,1026.0502,Hot,0,0.2966552
Kepler-1591 b,,1.26673,,0.082032886,245.14007,1008.0881,Hot,0,0.29372041
Kepler-1592 b,,1.53577,,0.043552195,1153.1715,1484.6305,Hot,0,0.27848125
Kepler-1593 b,,3.17243,,0.56957536,1.019318,255.9896,Warm,0,0.63177351
Kepler-1594 b,,1.06495,,0.038836082,866.09386,1382.0894,Hot,0,0.29417371
Kepler-1595 b,,1.2331,,0.050794967,162.87055,910.13444,Hot,0,0.2976342
Kepler-1596 b,,1.9057,,0.31531652,8.085333,429.60506,Hot,0,0.40613772
Kepler-1597 b,,1.06495,,0.043319951,1525.4852,1592.1974,Hot,0,0.29346953
Kepler-1598 b,,0.95285,,0.053263223,467.12439,1184.4127,Hot,0,0.2957073
Kepler-1599 b,,1.62545,,0.48064308,4.2044912,364.81549,Hot,0,0.53317115
Kepler-16 b,105.83672,8.45234,1.4814346,0.70481678,0.29883671,188.3647,Warm,0,0.32434463
Kepler-160 b,,1.53577,,0.05,326.59902,1083.0503,Hot,0,0.28150556
Kepler-160 c,,3.60962,,0.109,68.722965,733.53423,Hot,0,0.20503141
Kepler-1600 b,,3.12759,,0.98706348,0.45699378,209.47031,Warm,0,0.5502267
Kepler-1601 b,,0.81833,,0.033626364,1076.3483,1459.2615,Hot,0,0.29067896
Kepler-1602 b,,1.3452,,0.10452969,238.31206,1000.9939,Hot,0,0.29112011
Kepler-1603 b,,1.28915,,0.036029999,1796.8816,1658.7265,Hot,0,0.28805499
Kepler-1604 b,,1.41246,,0.014154947,1583.5099,1607.1267,Hot,0,0.2835127
Kepler-1605 b,,1.07616,,0.36184335,3.5761099,350.34637,Hot,0,0.60109174
Kepler-1606 b,,2.07385,,0.63836637,1.4053471,277.39001,Warm,2,0.72573348
Kepler-1607 b,,0.91922,,0.11672855,134.70232,867.93795,Hot,0,0.30267925
Kepler-1608 b,,1.72634,,0.11509464,21.774176,550.33906,Hot,0,0.32804318
Kepler-1609 b,,2.21958,,0.48708855,8.6116988,436.43253,Hot,0,0.37926342
Kepler-161 b,,2.11869,,0.054,134.04232,866.87284,Hot,0,0.25862685
Kepler-161 c,,2.05143,,0.068,84.530151,772.49881,Hot,0,0.2677064
Kepler-1610 b,,1.61424,,0.08021642,88.490799,781.39286,Hot,0,0.28901197
Kepler-1611 b,,0.80712,,0.057353766,232.50545,994.8399,Hot,0,0.2948989
Kepler-1612 b,,1.03132,,0.047970322,348.85046,1101.0441,Hot,0,0.29685104
Kepler-1613 b,,2.08506,,0.026520434,2077.8562,1720.0805,Hot,0,0.25107418
Kepler-1614 b,,1.49093,,0.0451719,174.42078,925.85817,Hot,0,0.28719886
Kepler-1615 b,,2.06264,,0.25932159,17.380487,520.18808,Hot,0,0.32375857
Kepler-1616 b,,1.02011,,0.074563151,446.07851,1170.8405,Hot,0,0.29602127
Kepler-1617 b,,1.19947,,0.18666868,55.35555,694.92063,Hot,0,0.31497949
Kepler-1618 b,,1.25552,,0.073315243,871.5653,1384.2671,Hot,0,0.28998068
Kepler-1619 b,,0.76228,,0.16108728,40.493321,642.67404,Hot,0,0.32025062
Kepler-162 b,,1.25552,,0.069,198.4406,956.20837,Hot,0,0.29541563
Kepler-162 c,,3.0267,,0.137,50.337028,678.6046,Hot,0,0.23288606
Kepler-1620 b,,1.61424,,0.44737551,9.7326492,449.98981,Hot,0,0.40115253
Kepler-1621 b,,2.16353,,0.41856491,11.307462,467.1821,Hot,0,0.35321017
Kepler-1622 b,,1.46851,,0.10468086,315.6463,1073.8536,Hot,0,0.28465761
Kepler-1623 b,,1.31157,,0.052229888,364.54886,1113.2273,Hot,0,0.29033281
Kepler-1624 b,,5.70589,,0.034355026,29.308886,592.78163,Hot,0,0.173913
Kepler-1625 b,,6.06461,,0.84056242,1.1638044,264.61527,Warm,0,0.49025762
Kepler-1626 b,,2.0178,,0.057873027,1987.6726,1701.105,Hot,0,0.25443389
Kepler-1627 b,,3.68809,,0.069665594,114.4991,833.38451,Hot,0,0.1955001
Kepler-1628 b,,6.43454,,0.28858657,0.55947642,220.33848,Warm,0,0.44586305
Kepler-1629 b,,0.77349,,0.048439843,433.5455,1162.5284,Hot,0,0.29037739
Kepler-163 b,,1.05374,,0.078,138.7343,874.36118,Hot,0,0.30276841
Kepler-163 c,,2.26442,,0.152,36.533044,626.34898,Hot,0,0.27671096
Kepler-1630 b,,2.18595,,1.0874339,0.15129019,158.89038,Cold,0,0.41604712
Kepler-1631 b,,1.3452,,0.049576887,342.18804,1095.7491,Hot,0,0.28935077
Kepler-1632 b,,2.4662,,1.1902286,1.270417,270.47771,Warm,2,0.68926358
Kepler-1633 b,,1.58061,,0.6784855,5.1944829,384.61878,Hot,0,0.49545662
Kepler-1634 b,,3.19485,,0.98938231,0.65096786,228.84151,Warm,0,0.60096445
Kepler-1635 b,,3.64325,,1.1371319,0.40920937,203.7658,Warm,0,0.50008822
Kepler-1636 b,,3.22848,,1.1105412,0.85355757,244.87989,Warm,0,0.62317864
Kepler-1637 b,,0.88559,,0.065824103,241.62023,1004.4498,Hot,0,0.29741092
Kepler-1638 b,,1.87207,,0.78766757,1.3854612,276.40348,Warm,2,0.75678538
Kepler-1639 b,,2.5783,,0.093549695,203.92401,962.74662,Hot,0,0.23347431
Kepler-164 b,,1.41246,,0.058,423.34998,1155.6326,Hot,0,0.28591773
Kepler-164 c,,2.73524,,0.097,151.36033,893.60981,Hot,0,0.2287238
Kepler-164 d,,2.45499,,0.187,40.726053,643.59549,Hot,0,0.26386751
Kepler-1640 b,,4.8203,,0.081794751,438.00322,1165.5053,Hot,0,0.15686969
Kepler-1641 b,,3.10517,,0.14807617,82.885306,768.71312,Hot,0,0.22030205
Kepler-1641 c,,2.94823,,0.20760365,42.167506,649.21626,Hot,0,0.24073354
Kepler-1642 b,,3.19485,,0.099398568,52.616852,686.16115,Hot,0,0.22522511
Kepler-1642 c,,2.65677,,0.066314978,118.21208,840.06013,Hot,0,0.23449379
Kepler-1643 b,,2.29805,,0.058158033,188.80361,944.38153,Hot,0,0.24702502
Kepler-1644 b,,1.88328,,0.14367061,29.355167,593.0155,Hot,0,0.3048686
Kepler-1645 b,,1.78239,,0.1259869,67.010157,728.92034,Hot,0,0.28546526
Kepler-1646 b,,1.2331,,0.03307191,6.5591271,407.71475,Hot,0,0.47476796
Kepler-1647 b,482.99686,11.87139,3.4272135,2.7250917,0.57782708,221.98268,Warm,0,0.37351425
Kepler-1649 b,,1.07616,,0.0514,2.3357291,314.95646,Hot,0,0.71566695
Kepler-165 b,,2.32047,,0.072,75.559556,751.13372,Hot,0,0.25616487
Kepler-165 c,,2.23079,,0.11,32.371962,607.6971,Hot,0,0.28276284
Kepler-1650 b,,0.96406,,0.018018031,40.642883,643.25458,Hot,0,0.32672939
Kepler-1651 b,,1.83844,,0.07305161,8.1823634,429.51515,Hot,0,0.40878227
Kepler-1652 b,,1.60303,,0.1654,0.82839145,243.05458,Warm,2,0.82325475
Kepler-1653 b,,2.17474,,0.4706,1.0284412,256.56049,Warm,2,0.73816352
Kepler-1654 b,158.914,9.18099,1.8853116,2.0944788,0.30888291,187.46697,Cold,0,0.32010771
Kepler-1655 b,4.9994345,2.20837,1.0251259,0.103,128.00416,856.94102,Hot,0,0.25465307
Kepler-1656 b,48.59908,5.02208,1.9269072,0.26584126,54.916764,564.28896,Hot,0,0.17059664
Kepler-1658 b,1868.8287,11.9947,12.989448,0.054507272,3782.5845,1996.5049,Hot,0,0.074037482
Kepler-166 b,,2.27563,,0.072,81.252962,764.90009,Hot,0,0.25716193
Kepler-166 c,,2.37652,,0.195,11.077327,464.78666,Hot,0,0.3433333
Kepler-166 d,,1.72634,,,,,,0,
Kepler-167 b,,1.61424,,0.0483,117.02416,837.94168,Hot,0,0.28529669
Kepler-167 c,,1.54698,,0.0684,58.352249,704.14048,Hot,0,0.30004947
Kepler-167 d,,1.19947,,0.1415116,13.930503,490.85908,Hot,0,0.3842645
Kepler-167 e,,10.15626,,1.8936326,0.076574209,133.92203,Cold,0,0.16055939
Kepler-168 b,,1.4573,,0.056,548.2142,1232.7712,Hot,0,0.28328431
Kepler-168 c,,2.6904,,0.116,127.76455,856.5397,Hot,0,0.23221435
Kepler-169 b,,1.13221,,0.04,201.66626,960.07071,Hot,0,0.29849974
Kepler-169 c,,1.21068,,0.062,83.940171,771.14735,Hot,0,0.30626205
Kepler-169 d,,1.25552,,0.075,57.362848,701.13651,Hot,0,0.31244223
Kepler-169 e,,2.19716,,0.105,29.266759,592.56851,Hot,0,0.28851664
Kepler-169 f,,2.5783,,0.359,2.5035965,320.46898,Hot,0,0.56484252
Kepler-17 b,778.67861,14.6851,3.6108082,0.025911568,1643.5033,1622.1003,Hot,0,0.062234394
Kepler-170 b,,3.19485,,0.08,154.47941,898.1783,Hot,0,0.2099991
Kepler-170 c,,2.85855,,0.131,57.61134,701.89461,Hot,0,0.23680779
Kepler-171 b,,2.34289,,0.05,256.23564,1019.3065,Hot,0,0.24307014
Kepler-171 c,,2.55588,,0.098,66.70024,728.07607,Hot,0,0.24725839
Kepler-171 d,,1.89449,,0.223,12.8816,482.65562,Hot,0,0.35652999
Kepler-172 b,,2.3541,,0.04,609.05947,1265.639,Hot,0,0.23959233
Kepler-172 c,,2.85855,,0.068,210.74722,970.70077,Hot,0,0.22115301
Kepler-172 d,,2.25321,,0.118,69.986724,736.88349,Hot,0,0.26079717
Kepler-172 e,,2.75766,,0.211,21.888438,551.05964,Hot,0,0.27485579
Kepler-173 b,,1.28915,,0.048,464.31284,1182.6264,Hot,0,0.29028981
Kepler-173 c,,2.43257,,0.074,195.35734,952.47227,Hot,0,0.24042429
Kepler-174 b,,1.96175,,0.1,19.532207,535.59034,Hot,0,0.32172359
Kepler-174 c,,1.49093,,0.214,4.2650465,366.12202,Hot,0,0.53988462
Kepler-174 d,,2.18595,,0.677,0.42616127,205.84409,Warm,2,0.61240242
Kepler-175 b,,2.55588,,0.105,112.09586,828.97666,Hot,0,0.2396068
Kepler-175 c,,3.10517,,0.213,27.240116,582.03238,Hot,0,0.24955124
Kepler-176 b,,1.43488,,0.058,158.08243,903.37031,Hot,0,0.2904532
Kepler-176 c,,2.60072,,0.102,51.113928,681.20798,Hot,0,0.25088469
Kepler-176 d,,2.51104,,0.163,20.015405,538.87248,Hot,0,0.29150257
Kepler-176 e,,1.44609,,,,,,0,
Kepler-177 b,1.906968,2.90339,0.22622086,,,,,0,
Kepler-177 c,7.6278721,7.09593,0.15149027,,,,,0,
Kepler-178 b,,2.90339,,0.085,147.36281,887.65026,Hot,0,0.2218616
Kepler-178 c,,2.88097,,0.142,52.80184,686.76345,Hot,0,0.23778776
Kepler-178 d,,3.94592,,0.397,6.7553015,410.72969,Hot,0,0.32713273
Kepler-179 b,,1.63666,,0.036,315.55112,1073.7727,Hot,0,0.27691327
Kepler-179 c,,1.99538,,0.064,99.842346,805.32949,Hot,0,0.2681687
Kepler-18 b,6.9922161,1.99538,1.7561581,0.0447,450.93131,1174.0119,Hot,0,0.25784257
Kepler-18 c,17.162712,5.4929,0.56883005,0.0752,159.32714,905.14332,Hot,0,0.14734803
Kepler-18 d,16.527056,6.98383,0.33885054,0.1172,65.594922,725.04083,Hot,0,0.13323071
Kepler-180 b,,1.50214,,0.109,91.404803,787.74774,Hot,0,0.29379366
Kepler-180 c,,3.01549,,0.229,20.708615,543.47888,Hot,0,0.26646008
Kepler-181 b,,1.26673,,0.04,254.78715,1017.8629,Hot,0,0.29350523
Kepler-181 c,,1.99538,,0.049,169.78736,919.64719,Hot,0,0.26272704
Kepler-182 b,,2.5783,,0.096,196.18325,953.47738,Hot,0,0.23372178
Kepler-182 c,,3.43026,,0.157,73.35084,745.58332,Hot,0,0.21011337
Kepler-183 b,,2.06264,,0.064,242.29384,1005.1491,Hot,0,0.25702835
Kepler-183 c,,2.27563,,0.103,93.54657,792.3223,Hot,0,0.25508514
Kepler-184 b,,2.36531,,0.092,89.921923,784.53316,Hot,0,0.25130666
Kepler-184 c,,1.97296,,0.141,38.28274,633.71745,Hot,0,0.2901156
Kepler-184 d,,2.48862,,0.179,23.753914,562.44324,Hot,0,0.28340512
Kepler-185 b,,1.16584,,0.026,639.72878,1281.2795,Hot,0,0.29302408
Kepler-185 c,,2.0178,,0.139,22.382726,554.14466,Hot,0,0.31079847
Kepler-186 b,,1.06495,,0.0343,40.939908,644.43872,Hot,0,0.32624603
Kepler-186 c,,1.25552,,0.0451,23.680017,562.0053,Hot,0,0.34527624
Kepler-186 d,,1.40125,,0.0781,7.8964708,427.07403,Hot,0,0.4392662
Kepler-186 e,,1.26673,,0.11,3.9806109,359.85898,Hot,0,0.56873416
Kepler-186 f,,1.16584,,0.4323456,0.2582946,181.5697,Warm,1,0.5796919
Kepler-187 b,,1.41246,,0.059,594.98596,1258.2635,Hot,0,0.2849718
Kepler-187 c,,2.66798,,0.099,211.31988,971.35951,Hot,0,0.22927361
Kepler-188 b,,1.6815,,0.032,1494.4208,1584.029,Hot,0,0.27133048
Kepler-188 c,,3.19485,,0.066,351.30553,1102.9762,Hot,0,0.2055056
Kepler-189 b,,1.21068,,0.088,48.877904,673.63253,Hot,0,0.31790974
Kepler-189 c,,2.37652,,0.137,20.16679,539.88854,Hot,0,0.29780671
Kepler-19 b,8.4001941,,,0.085294922,87.92516,778.02475,Hot,0,0.23061574
Kepler-19 c,13.10087,,,0.18376304,19.806155,532.94839,Hot,0,0.24347302
Kepler-19 d,22.499044,,,0.30368631,6.813286,411.41512,Hot,0,0.29210985
Kepler-190 b,,1.55819,,0.03,433.06128,1162.2037,Hot,0,0.27943913
Kepler-190 c,,1.4573,,0.045,192.47168,948.93533,Hot,0,0.28793798
Kepler-191 b,,1.3452,,0.087,57.503981,701.56738,Hot,0,0.30918043
Kepler-191 c,,1.86086,,0.128,26.565407,578.39433,Hot,0,0.31054323
Kepler-191 d,,2.27563,,,,,,0,
Kepler-192 b,,2.73524,,0.09,101.68376,809.01729,Hot,0,0.23278426
Kepler-192 c,,2.79129,,0.15,36.606152,626.6621,Hot,0,0.25177026
Kepler-192 d,,1.02011,,,,,,0,
Kepler-193 b,,2.38773,,0.106,169.84747,919.72857,Hot,0,0.24351984
Kepler-193 c,,2.74645,,0.286,23.331289,559.92466,Hot,0,0.27210386
Kepler-194 b,,1.51335,,0.032,1251.3331,1515.2634,Hot,0,0.27940085
Kepler-194 c,,2.58951,,0.131,74.667274,748.9063,Hot,0,0.24371767
Kepler-194 d,,2.39894,,0.275,16.943671,516.8884,Hot,0,0.30757579
Kepler-195 b,,2.02901,,0.077,74.144558,747.59215,Hot,0,0.27099859
Kepler-195 c,,1.54698,,0.197,11.327349,467.38738,Hot,0,0.38846072
Kepler-196 b,,1.9057,,0.138,19.793005,537.36929,Hot,0,0.32396937
Kepler-196 c,,2.242,,0.24,6.5440624,407.48044,Hot,0,0.41398476
Kepler-197 b,,1.02011,,0.06,405.68124,1143.3814,Hot,0,0.29633547
Kepler-197 c,,1.2331,,0.09,180.30277,933.56704,Hot,0,0.29680901
Kepler-197 d,,1.22189,,0.119,103.13202,811.8827,Hot,0,0.3028884
Kepler-197 e,,0.90801,,0.164,54.299988,691.58385,Hot,0,0.3176146
Kepler-198 b,,2.82492,,0.131,44.531735,658.13095,Hot,0,0.24444866
Kepler-198 c,,2.4662,,0.259,11.392333,468.05628,Hot,0,0.33584833
Kepler-198 d,,1.52456,,,,,,0,
Kepler-199 b,,3.10517,,0.158,34.266201,616.39825,Hot,0,0.24080087
Kepler-199 c,,3.2509,,0.316,8.5665503,435.85939,Hot,0,0.32696004
Kepler-20 b,9.7001106,1.87207,2.7677861,0.046320835,351.34634,1102.822,Hot,0,0.26485517
